TIME                   CONTENT
1.000000000000e+006    -5.314970857919e-004
2.000000000000e+006    5.095652599374e-003
3.000000000000e+006    -1.328695347587e-002
4.000000000000e+006    -9.577775019578e-004
5.000000000000e+006    2.253513069414e-002
6.000000000000e+006    2.815407118730e-002
7.000000000000e+006    3.080986451205e-004
8.000000000000e+006    -5.892260280246e-002
9.000000000000e+006    -1.327818130515e-001
1.000000000000e+007    -1.947440306835e-001
2.000000000000e+007    1.617613438111e+001
3.000000000000e+007    5.227606281209e+001
4.000000000000e+007    1.054827496201e+002
5.000000000000e+007    1.719824473051e+002
6.000000000000e+007    2.482802613661e+002
7.000000000000e+007    3.315640247904e+002
8.000000000000e+007    4.196762431759e+002
9.000000000000e+007    5.109878887849e+002
1.000000000000e+008    6.042716053474e+002
1.100000000000e+008    6.985993458196e+002
2.100000000000e+008    1.531205655140e+003
3.100000000000e+008    2.219766865092e+003
4.100000000000e+008    2.776774797054e+003
5.100000000000e+008    3.223743891177e+003
6.100000000000e+008    3.581326232061e+003
7.100000000000e+008    3.867067778761e+003
8.100000000000e+008    4.095301160873e+003
9.100000000000e+008    4.277569654209e+003
1.010000000000e+009    4.423120905409e+003
1.110000000000e+009    4.539348570641e+003
2.110000000000e+009    4.869249512404e+003
3.110000000000e+009    4.962888041352e+003
4.110000000000e+009    4.989466216597e+003
5.110000000000e+009    4.997010112241e+003
6.110000000000e+009    4.999151356313e+003
7.110000000000e+009    4.999759122695e+003
8.110000000000e+009    4.999931629874e+003
9.110000000000e+009    4.999980593963e+003
1.011000000000e+010    4.999994491830e+003
1.111000000000e+010    4.999998436573e+003
2.111000000000e+010    4.999999940400e+003
3.111000000000e+010    4.999999997729e+003
4.111000000000e+010    4.999999999914e+003
5.111000000000e+010    4.999999999998e+003
6.111000000000e+010    4.999999999999e+003
7.111000000000e+010    4.999999999999e+003
8.111000000000e+010    4.999999999999e+003
9.111000000000e+010    4.999999999999e+003
1.011100000000e+011    4.999999999999e+003
1.111100000000e+011    4.999999999999e+003
2.111100000000e+011    4.999999999999e+003
3.111100000000e+011    4.999999999999e+003
4.111100000000e+011    4.999999999999e+003
5.111100000000e+011    4.999999999999e+003
6.111100000000e+011    4.999999999999e+003
7.111100000000e+011    4.999999999999e+003
8.111100000000e+011    4.999999999999e+003
9.111100000000e+011    4.999999999999e+003
1.011110000000e+012    4.999999999999e+003
1.111110000000e+012    4.999999999999e+003
